AUC,Accuracy,Function called,Precision at .05,Precision at .10,Precision at .2,Precision at .25,Precision at .5,Precision at .75,Precision at .85,Recall at .05,Recall at .10,Recall at .20,Recall at .25,Recall at .5,Recall at .75,Recall at .85,f1 at 0.05,f1 at 0.1,f1 at 0.2,f1 at 0.25,f1 at 0.5,f1 at 0.75,f1 at 0.85,test_time (sec),train_time (sec)
0.822548748082 (0.00645696280918),0.934666666667 (0.00156815532111),"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='sqrt', max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",0.447050447533 (0.0187392270107),0.34015828306 (0.010602933348),0.222225330181 (0.00675269271178),0.195075715569 (0.00662788604373),0.11629397362 (0.00275813647915),0.0811092601624 (0.00276727352561),0.0723903740586 (0.00148698349589),0.345326765453 (0.00817561011631),0.516725944827 (0.00904253586528),0.691370649814 (0.0057150924995),0.742286603183 (0.009315969836),0.885847506894 (0.00982051514694),0.942249936583 (0.00779752575156),0.953774535467 (0.00597688805461),0.389521339071 (0.0104783103352),0.410191773324 (0.00972785203549),0.336291767491 (0.00796731384295),0.308882946389 (0.00823089102026),0.205577823529 (0.0041947477819),0.149344716853 (0.00464155880925),0.134563037198 (0.00256522038991),0.0052216053009 (0.000962355736753),0.4521900177 (0.0255089635952)
0.834993467108 (0.00417836271448),0.9345 (0.00103387082795),"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features='sqrt', max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=20, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",0.434727404308 (0.00808710968427),0.337570689868 (0.00529089201505),0.225996717962 (0.00622498713591),0.193961016704 (0.00791191485432),0.116568349344 (0.00292545233258),0.0805105700224 (0.00250492771351),0.0747808506262 (0.00206793891949),0.338268160592 (0.013115715038),0.515332348611 (0.0120321822999),0.693111930585 (0.0121717165304),0.757004586221 (0.0135786754623),0.902465082768 (0.00532802117834),0.963887593262 (0.00646652746333),0.973765907746 (0.00677060573891),0.380390907238 (0.0104987628945),0.407900111874 (0.00705572202691),0.340740062566 (0.00608573149975),0.308647499033 (0.00937374684095),0.2064496843 (0.00447317256731),0.148593779401 (0.00419088827569),0.138885665562 (0.00352629529497),0.0046977519989 (0.000790382702746),0.333196210861 (0.0214629513855)
0.827198501795 (0.00430443020883),0.9343 (0.00107538106941),"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=20, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",0.437282166636 (0.0157717385611),0.340253117862 (0.00721754587721),0.220572690963 (0.00572083493816),0.193322024724 (0.00575133520977),0.115466220729 (0.00208059742342),0.0791583453214 (0.00438421606971),0.0728793818297 (0.00227084926752),0.335946855752 (0.00819731569284),0.514639959004 (0.00802375360789),0.70460247841 (0.00757197022324),0.753310169934 (0.0124439792857),0.892956733992 (0.00950146103622),0.950571738361 (0.00519419478071),0.961039839941 (0.00294923942446),0.379851570844 (0.00924321058348),0.40962300311 (0.0068349798259),0.335936516084 (0.00697648419997),0.307615550253 (0.00719350545815),0.20448113573 (0.0032743794281),0.146108801946 (0.00740563592354),0.135474771517 (0.00391042682995),0.00469851493835 (0.000630306147381),0.469256591797 (0.0674367235959)
0.83211881156 (0.00705837229528),0.93416 (0.000998087059218),"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features='log2', max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",0.442196398424 (0.0181199396727),0.338906546562 (0.00987700509992),0.222242693326 (0.00759353278229),0.193423180917 (0.00638980618661),0.114026806477 (0.00422893830594),0.0799950695233 (0.0033857726255),0.0716430435013 (0.00215470109317),0.342649807838 (0.0211644627818),0.514218052885 (0.00903536655127),0.70020727115 (0.0214796907015),0.752457048627 (0.0173615604758),0.900339334611 (0.0138532865709),0.9616329986 (0.0114056854393),0.975472306982 (0.00533775956537),0.385974880294 (0.0193197792027),0.408509785486 (0.00945092546067),0.337211295317 (0.0079333244306),0.307625422299 (0.00758555286744),0.202375504043 (0.00657532540086),0.147674647988 (0.00568793173089),0.133473897679 (0.00372883251436),0.00583577156067 (0.00316050531409),0.321879243851 (0.0245406895956)
0.825638282609 (0.00712375152914),0.934073333333 (0.00117707735987),"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",0.440879164427 (0.0112857541249),0.33092322245 (0.0198270165938),0.223451507932 (0.00652000786831),0.194412985498 (0.0086891741103),0.115547872104 (0.00272006424245),0.0802250279263 (0.00340440534567),0.0727265301616 (0.00189518407144),0.343615636716 (0.0157221844929),0.51314391454 (0.00923570064224),0.699849069143 (0.0108001066922),0.750164160736 (0.0115265472338),0.889516186054 (0.0106945577917),0.948956531886 (0.00925108705943),0.959938037553 (0.0062618553192),0.385981035704 (0.0108913314686),0.402043379462 (0.0159034755997),0.338672689951 (0.00741535094914),0.308646838077 (0.0105226509352),0.204513223607 (0.00427944517889),0.147917376231 (0.00572074682735),0.135201603997 (0.00324807211076),0.0049654006958 (0.000709086028258),0.469881343842 (0.0686861321648)
0.793443735561 (0.00605258827306),0.7922 (0.0155898114877),"LogisticRegression(C=0.01, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l2', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.42398401066 (0.0119816373865),0.312562479174 (0.0101881036915),0.202932844526 (0.0071257565531),0.175763231569 (0.00615080479095),0.112299180055 (0.00307762956143),0.0847606773032 (0.00224183955857),0.0767107172268 (0.00178248040174),0.317382188697 (0.00522955716089),0.467695624354 (0.00504011696537),0.607197696601 (0.0096659147608),0.657364189638 (0.0107013448394),0.840092617644 (0.0089438076901),0.951086007773 (0.00581716960801),0.975588205464 (0.00355482276973),0.362967988542 (0.00690388219459),0.374655323056 (0.00877471073008),0.304165937101 (0.00903352305314),0.277339123867 (0.00845361558638),0.19810341257 (0.00491540679522),0.155643120744 (0.00382098347625),0.142231739016 (0.00306011783693),0.00153923034668 (0.000190599453066),1.05491609573 (0.154893576554)
0.792621965397 (0.00441625902254),0.78294 (0.0121245462687),"LogisticRegression(C=0.1, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l2', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.42145236509 (0.0121654493916),0.312029323559 (0.00939095765615),0.202499583403 (0.00695137894323),0.175416611119 (0.00543195054665),0.112139190721 (0.00295047930679),0.0846984578463 (0.00221418072947),0.0767185600565 (0.00181008023757),0.315507243089 (0.00655358155716),0.466925408197 (0.00409403980593),0.605883331368 (0.00724712743304),0.65609155087 (0.00569506985863),0.838907912444 (0.00770268724949),0.950390225163 (0.0048604767784),0.975677875337 (0.00299072323939),0.360813961975 (0.00781502245153),0.374025094949 (0.00783557551318),0.303514258166 (0.00865486204612),0.276794254724 (0.00721119070911),0.197821517986 (0.00468275526775),0.155528898745 (0.00376776292165),0.142246173015 (0.00311032380739),0.00141983032227 (0.000234553789203),0.990277051926 (0.14945940217)
0.791665787769 (0.00553920878645),0.7751 (0.0044105429245),"LogisticRegression(C=0.01, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l2', random_state=None,
          solver='liblinear', tol=1e-05, verbose=0, warm_start=False)",0.422385076616 (0.0114388679714),0.31136287904 (0.00960142803783),0.20076653891 (0.00583131373457),0.174323423544 (0.00504884164929),0.112059196054 (0.00288825186013),0.0846984578463 (0.00222929379561),0.0766950315674 (0.00178058144577),0.316205913695 (0.00579486543654),0.465916041676 (0.00381091391936),0.600792862618 (0.00641699884138),0.652052001166 (0.00649327130753),0.83833323608 (0.00889774996254),0.950389846218 (0.0055810641416),0.975388994351 (0.00347453886074),0.361612679042 (0.00696425750931),0.373222243573 (0.00801080065322),0.300928444471 (0.00707556307777),0.275073589232 (0.0066698585497),0.197681063517 (0.00458971239199),0.155528892828 (0.00379735385522),0.14220265713 (0.00305635748422),0.00151700973511 (0.00019892817587),1.18695116043 (0.193154989455)
0.792625492625 (0.00661561730533),0.787706666667 (0.0319022353797),"LogisticRegression(C=1, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l2', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.420519653564 (0.0118310315152),0.310829723426 (0.00812789133671),0.20179970005 (0.00564313208166),0.175016664445 (0.00427641732822),0.112232517832 (0.00301077180842),0.0847517888094 (0.00212897519258),0.0767264028862 (0.00175801886626),0.314823985219 (0.0069402617224),0.465176458423 (0.00318270165349),0.60397112097 (0.0111010822431),0.654760128961 (0.00945024311613),0.839606375671 (0.00890382280731),0.951013389885 (0.00472979112758),0.975796855344 (0.00398097635248),0.360025004257 (0.00788591052426),0.37260174762 (0.00636140190235),0.302487765713 (0.00716373509714),0.276177611815 (0.00564974630127),0.197986174936 (0.0048012928187),0.155627155707 (0.00361161332226),0.142260916437 (0.00301514890994),0.00155158042908 (0.000187310922183),1.01218719482 (0.141016026403)
0.791225681508 (0.00560648701954),0.775233333333 (0.00524870354363),"LogisticRegression(C=0.01, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l1', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.421052631579 (0.0123781203598),0.310496501166 (0.0093478198421),0.200299950008 (0.00597302231421),0.17427009732 (0.00520811862876),0.112072528498 (0.00284403261137),0.0846984578463 (0.00223637048726),0.0766708999966 (0.00177202074439),0.315202055721 (0.00651028827844),0.464629175886 (0.00367568006336),0.599388867557 (0.0069661352364),0.651841258092 (0.00709907502482),0.838432823487 (0.00807487914806),0.950385814141 (0.00525026834058),0.975091154589 (0.00319914163249),0.360467870309 (0.00789554462346),0.372186789356 (0.00773643069921),0.300228139889 (0.00730950188184),0.274988442084 (0.0069291426507),0.197704584087 (0.00450352885877),0.155528838878 (0.00380918671972),0.14215801082 (0.00304005083557),0.00152707099915 (0.000263656325939),0.565778636932 (0.120770240351)
0.791065696739 (0.00543715134484),0.774146666667 (0.0045735762812),"LogisticRegression(C=0.01, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l1', random_state=None,
          solver='liblinear', tol=1e-05, verbose=0, warm_start=False)",0.421052631579 (0.0123781203598),0.310429856714 (0.00933165124503),0.200133311115 (0.0060174871139),0.174083455539 (0.00506697343112),0.112085860943 (0.00286123080941),0.0847073463402 (0.00222904570447),0.0766715030783 (0.00177209773884),0.315202055721 (0.00651028827844),0.464530067858 (0.00366258503142),0.598889395776 (0.00723797296296),0.651152544576 (0.00655272957959),0.838530670845 (0.00820801848965),0.950487959187 (0.00528537083747),0.975091154589 (0.00319914163249),0.360467870309 (0.00789554462346),0.372107092205 (0.00771753582761),0.299978248616 (0.0073869357055),0.274694751392 (0.00669926810906),0.19772805138 (0.00453488525566),0.155545192776 (0.00379594987619),0.142159046573 (0.00304017300762),0.0016649723053 (0.000542849222415),1.03631844521 (0.109524920064)
0.791064607447 (0.00600034548248),0.774613333333 (0.0091866231252),"LogisticRegression(C=0.5, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l2', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.421185876083 (0.0139073053091),0.310363212263 (0.0096567787733),0.200166638894 (0.00610580914616),0.174216771097 (0.00485634744274),0.112099193387 (0.00296466322942),0.0847340118217 (0.00226064997565),0.0766950315674 (0.00176235206714),0.31527006172 (0.0067637613885),0.464421760876 (0.00447828780405),0.59898476074 (0.00747902421141),0.651677634662 (0.00687704067941),0.838605243159 (0.0076966006672),0.950777368752 (0.00516484416144),0.975394186663 (0.00341952969059),0.360561258072 (0.0088068277936),0.372024539707 (0.00816798298813),0.300027633894 (0.00752087641175),0.274907472518 (0.00639775290246),0.197750878784 (0.00470865306977),0.155594026064 (0.00385290501865),0.142202711635 (0.00302233452237),0.00141725540161 (0.000201000216573),1.02001414299 (0.117208888096)
0.790716407857 (0.00559406552173),0.768953333333 (0.00456584420818),"LogisticRegression(C=0.1, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l2', random_state=None,
          solver='liblinear', tol=1e-05, verbose=0, warm_start=False)",0.420786142572 (0.0120112363382),0.310229923359 (0.00894873945371),0.200033327779 (0.00643372892608),0.173870150647 (0.00490441828226),0.111979201387 (0.0028782027341),0.0847073463402 (0.00222478841132),0.076679345908 (0.00178234236407),0.315012282763 (0.00658012148491),0.464248848679 (0.00381905788431),0.598568580238 (0.00851702106669),0.650371224604 (0.00651017778747),0.837723719668 (0.00766333484416),0.95048984887 (0.00538122407922),0.975188107323 (0.0032618988913),0.36024607216 (0.00776015019937),0.371873216927 (0.00734065241649),0.299825658568 (0.00803456639916),0.274359636393 (0.00645675795989),0.197539647019 (0.00455870785947),0.155545218082 (0.00378850855133),0.142173559241 (0.00305934043865),0.00145244598389 (0.000168307103662),1.21771264076 (0.140872222536)
0.790663588047 (0.00557989995968),0.768653333333 (0.0045651627694),"LogisticRegression(C=0.5, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l1', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.420919387075 (0.0118160156042),0.310229923359 (0.00911105463519),0.199966672221 (0.00648051779625),0.173843487535 (0.0048677524836),0.111992533831 (0.00289501376583),0.0847073463402 (0.00223329488203),0.0766871887377 (0.00177230598818),0.315115322433 (0.006531220754),0.464243656367 (0.00404519454919),0.598367327164 (0.00871381799463),0.650273377245 (0.00632185052735),0.837821567026 (0.00780012057376),0.950487593142 (0.0054136507349),0.975291146993 (0.00333528336822),0.360362283665 (0.00763219589367),0.371871564458 (0.00754233971025),0.299725519466 (0.00811081096398),0.274317729636 (0.00639496711379),0.197563114312 (0.00458933071642),0.15554518687 (0.0038039899605),0.142188135438 (0.00304075403153),0.00140805244446 (0.00026812504645),0.554129076004 (0.0685841116077)
0.790746236266 (0.0055558673488),0.76912 (0.00470293525365),"LogisticRegression(C=1, class_weight='balanced', dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='ovr', n_jobs=7, penalty='l1', random_state=None,
          solver='liblinear', tol=0.001, verbose=0, warm_start=False)",0.420786142572 (0.0116358390111),0.310229923359 (0.00911105463519),0.2 (0.00638155168533),0.173950139981 (0.004803357887),0.112005866276 (0.00288344744561),0.0846984578463 (0.0022241491145),0.0766871887377 (0.00177230598818),0.315016214405 (0.0063813868981),0.464243656367 (0.00404519454919),0.59847565958 (0.00864192175107),0.650678453932 (0.00622775836508),0.837923712072 (0.00781312059782),0.950390740842 (0.00545814516011),0.975291146993 (0.00333528336822),0.360248615009 (0.00744761665286),0.371871564458 (0.00754233971025),0.299776551308 (0.00797232632471),0.274486559976 (0.00629360141083),0.197586700608 (0.00456938540557),0.155528904203 (0.00378756237708),0.142188135438 (0.00304075403153),0.00133781433105 (0.000252051286655),0.528416967392 (0.0769781487073)
0.705652052407 (0.00502135402176),0.932486666667 (0.00169739669952),GaussianNB(),0.261692205197 (0.0128108891051),0.210863045651 (0.00636934104737),0.158773537744 (0.0040577853705),0.141527796294 (0.00429234692177),0.101459902673 (0.0022610190708),0.0800675525532 (0.0019640554708),0.073408885926 (0.00191451810249),0.195880947529 (0.008171421426),0.315563516872 (0.00491286068503),0.475165775104 (0.00437368316538),0.529384483919 (0.00746040824635),0.759097740061 (0.0077065884309),0.898486220879 (0.00762532998096),0.933544595649 (0.00605708230981),0.224022801934 (0.0097451602358),0.252766649502 (0.00571678541903),0.237989994027 (0.00478974487827),0.223324182593 (0.00580204933973),0.178984748392 (0.00353467934587),0.147026092701 (0.00333693552695),0.136109159224 (0.00332001163221),0.00792579650879 (0.00117738612079),0.0384843826294 (0.00183420342303)
0.642108535149 (0.007580582425),0.93314 (0.00166751978166),"KNeighborsClassifier(algorithm='auto', leaf_size=60, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=100, p=2,
           weights='uniform')",0.155411289776 (0.00464568625457),0.136687732806 (0.00458507283342),0.113953966683 (0.00514310779122),0.107732558641 (0.00217902427058),0.0909107194908 (0.00231415396608),0.0741771743279 (0.00181248127476),0.0710652041855 (0.00177959420227),0.127669581058 (0.0133903554879),0.222390563573 (0.021136548223),0.416532057141 (0.0112136414011),0.487669299779 (0.0443878436891),0.690603313019 (0.0120474863179),0.934052927288 (0.00480957560551),0.974316733321 (0.00290636162644),0.139738214016 (0.00723889451544),0.168905801866 (0.00618429119987),0.178902079319 (0.00691233521599),0.176296326709 (0.00553337641208),0.160654086615 (0.00360984324256),0.137432344588 (0.00307988054533),0.132462223179 (0.00307618273936),2.70775947571 (0.161219171629),0.857426214218 (0.126799750995)
0.6421300839 (0.00758569464652),0.93314 (0.00166751978166),"KNeighborsClassifier(algorithm='auto', leaf_size=120, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=100, p=2,
           weights='uniform')",0.15536330455 (0.00460567475995),0.136643215089 (0.00457786864865),0.113948604864 (0.00515631569594),0.10772473302 (0.00218715543242),0.0909250321794 (0.00229639470477),0.0741716512709 (0.00180630140908),0.0710667126336 (0.0017781230374),0.127571733699 (0.0134593775362),0.222287523903 (0.0211843648238),0.416532057141 (0.0112136414011),0.487669299779 (0.0443878436891),0.690705458065 (0.0119962755171),0.933956074988 (0.00492729462654),0.974316733321 (0.00290636162644),0.139657046924 (0.00729165562666),0.168839596544 (0.00618161731518),0.178895227586 (0.0069286466512),0.176286242669 (0.00554571736414),0.160679207995 (0.00357742154499),0.137421794364 (0.00306816814403),0.132464854633 (0.00307365199724),3.84176440239 (0.243634208667),0.961808204651 (0.144217468795)
0.650794978964 (0.00677754432711),0.933066666667 (0.00151891774337),"KNeighborsClassifier(algorithm='auto', leaf_size=60, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=100, p=2,
           weights='distance')",0.16508994004 (0.00783087821714),0.14521826058 (0.0046907469123),0.124645892351 (0.0045696747878),0.11707772297 (0.00493620544102),0.0927271515232 (0.00249818846846),0.0786187280565 (0.00174721655042),0.0740441551312 (0.00167227079783),0.123658454329 (0.00666990951526),0.217345214803 (0.00520521217231),0.372993485056 (0.00905802738599),0.437879747843 (0.0128736661833),0.693698063968 (0.00875241259926),0.882255944358 (0.00475931619944),0.94168708382 (0.00284379601046),0.141382025331 (0.00706060605996),0.174083304349 (0.00466665765308),0.18683029515 (0.0060444467469),0.184738632111 (0.00713104248289),0.16357760272 (0.00400333064304),0.144366023783 (0.0029323811958),0.137287710948 (0.0028635606496),2.6676712513 (0.141764161112),0.770713615417 (0.0486386832153)
0.650821714246 (0.00677618867354),0.933066666667 (0.00151891774337),"KNeighborsClassifier(algorithm='auto', leaf_size=120, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=100, p=2,
           weights='distance')",0.164956695536 (0.00761478057947),0.14521826058 (0.0046907469123),0.124645892351 (0.0045696747878),0.11707772297 (0.00493620544102),0.0927404839677 (0.00250685412791),0.0786187280565 (0.00174721655042),0.0740441551312 (0.00167227079783),0.123559346301 (0.00654310801404),0.217345214803 (0.00520521217231),0.372993485056 (0.00905802738599),0.437879747843 (0.0128736661833),0.693795911326 (0.00873862515763),0.882255944358 (0.00475931619944),0.94168708382 (0.00284379601046),0.141268356676 (0.00689545833656),0.174083304349 (0.00466665765308),0.18683029515 (0.0060444467469),0.184738632111 (0.00713104248289),0.163601070012 (0.00401796126105),0.144366023783 (0.0029323811958),0.137287710948 (0.0028635606496),3.40958380699 (0.104460990006),0.746559381485 (0.0208650622219)
0.647803230448 (0.00741690278052),0.933026666667 (0.00165829899462),"KNeighborsClassifier(algorithm='auto', leaf_size=120, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=500, p=2,
           weights='distance')",0.159093937375 (0.00751858013573),0.142152615795 (0.00705172626),0.123212797867 (0.00505177012405),0.116277829623 (0.00483360370879),0.0927004866342 (0.00222839356478),0.0782009688458 (0.00174780428322),0.0740833692796 (0.00194818162844),0.11907667745 (0.00455990061431),0.212682385362 (0.00772324761011),0.368741534919 (0.0125148550752),0.434904295272 (0.0129595578565),0.69355682999 (0.00929646123919),0.877561872626 (0.00398861545317),0.942100082666 (0.0027301414923),0.13618770233 (0.00554361318193),0.170384479272 (0.0073662436301),0.184686717519 (0.00700268171999),0.183477803844 (0.00699490811428),0.1635321995 (0.0035499671013),0.143598821093 (0.00293263062667),0.137359504585 (0.00337340644482),7.48431243896 (0.222450185597),0.787208986282 (0.0211966352986)
0.647804476129 (0.00741593991581),0.933026666667 (0.00165829899462),"KNeighborsClassifier(algorithm='auto', leaf_size=60, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=500, p=2,
           weights='distance')",0.159093937375 (0.00751858013573),0.142152615795 (0.00705172626),0.123212797867 (0.00505177012405),0.116277829623 (0.00483360370879),0.0927004866342 (0.00222839356478),0.0782009688458 (0.00174780428322),0.0740833692796 (0.00194818162844),0.11907667745 (0.00455990061431),0.212682385362 (0.00772324761011),0.368741534919 (0.0125148550752),0.434904295272 (0.0129595578565),0.69355682999 (0.00929646123919),0.877561872626 (0.00398861545317),0.942100082666 (0.0027301414923),0.13618770233 (0.00554361318193),0.170384479272 (0.0073662436301),0.184686717519 (0.00700268171999),0.183477803844 (0.00699490811428),0.1635321995 (0.0035499671013),0.143598821093 (0.00293263062667),0.137359504585 (0.00337340644482),6.60496282578 (0.106712467605),0.789849042892 (0.0134151945163)
0.641538673527 (0.00680327221975),0.932993333333 (0.00166471886182),"KNeighborsClassifier(algorithm='auto', leaf_size=120, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=1000, p=2,
           weights='distance')",0.156695536309 (0.00490296322264),0.136754415195 (0.00596309589024),0.1208131978 (0.0046288433409),0.11505132649 (0.00339680088611),0.0913005799613 (0.00238781066168),0.0776854362028 (0.00189660548041),0.0736833849653 (0.00193258527352),0.117320057648 (0.00340016010536),0.204649569069 (0.00702940271841),0.361577768368 (0.0115690187479),0.430416615585 (0.00936399410754),0.68301872858 (0.00657335541342),0.871732278326 (0.00356092979041),0.937014226155 (0.0025524936765),0.134159672529 (0.00369276224846),0.163928042515 (0.00629305049542),0.181092151046 (0.00639495441732),0.181551351823 (0.00477045585168),0.161060826767 (0.00379150828456),0.142651573633 (0.00320759114574),0.136617897848 (0.00334611181918),12.008452177 (0.0670967738254),0.735892534256 (0.0121845146968)
0.641538976924 (0.00680267735965),0.932993333333 (0.00166471886182),"KNeighborsClassifier(algorithm='auto', leaf_size=60, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=1000, p=2,
           weights='distance')",0.156695536309 (0.00490296322264),0.136754415195 (0.00596309589024),0.1208131978 (0.0046288433409),0.11505132649 (0.00339680088611),0.0913005799613 (0.00238781066168),0.0776854362028 (0.00189660548041),0.0736833849653 (0.00193258527352),0.117320057648 (0.00340016010536),0.204649569069 (0.00702940271841),0.361577768368 (0.0115690187479),0.430416615585 (0.00936399410754),0.68301872858 (0.00657335541342),0.871732278326 (0.00356092979041),0.937014226155 (0.0025524936765),0.134159672529 (0.00369276224846),0.163928042515 (0.00629305049542),0.181092151046 (0.00639495441732),0.181551351823 (0.00477045585168),0.161060826767 (0.00379150828456),0.142651573633 (0.00320759114574),0.136617897848 (0.00334611181918),11.2386640072 (0.135089446482),0.759489440918 (0.0168883464274)
0.631621187739 (0.00669809257207),0.93316 (0.00160518603975),"KNeighborsClassifier(algorithm='auto', leaf_size=120, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=500, p=2,
           weights='uniform')",0.13729350099 (0.00676633078057),0.128658331112 (0.00670043021752),0.114757899063 (0.0047417368622),0.108799520915 (0.00305573594975),0.0888956017653 (0.0016920418019),0.0762687022537 (0.00182361137039),0.0728922122941 (0.00171701989216),0.117477761398 (0.00650350269536),0.203560950423 (0.0095866896848),0.359683684625 (0.011389305746),0.424680545889 (0.0156713218206),0.681021124357 (0.015769032238),0.8805625473 (0.0136629424662),0.943719837952 (0.00577436493957),0.126547309903 (0.00602723721063),0.157579460863 (0.00698774591482),0.173953032813 (0.00617510993539),0.173196353892 (0.00476652782966),0.157243082782 (0.00249847208031),0.140369664863 (0.00307833696666),0.13532843357 (0.00301065290559),7.49483771324 (0.0793794148376),0.792112207413 (0.0127234329243)
0.63162206168 (0.00669461805522),0.93316 (0.00160518603975),"KNeighborsClassifier(algorithm='auto', leaf_size=60, metric='minkowski',
           metric_params=None, n_jobs=2, n_neighbors=500, p=2,
           weights='uniform')",0.13719745904 (0.00659288511694),0.128658331112 (0.00670043021752),0.114761433293 (0.00474102975582),0.108802222177 (0.00305499493619),0.088894566529 (0.00169487345883),0.0762693509071 (0.00182360720282),0.0728916358374 (0.00171628347384),0.117380909097 (0.00634279719472),0.203560950423 (0.0095866896848),0.359683684625 (0.011389305746),0.424680545889 (0.0156713218206),0.681021124357 (0.015769032238),0.8805625473 (0.0136629424662),0.943719837952 (0.00577436493957),0.126450236324 (0.00584095698647),0.157579460863 (0.00698774591482),0.173957206505 (0.00617575463743),0.173199851561 (0.00476692397726),0.157241404542 (0.0025019505394),0.14037076519 (0.003078368863),0.135327443794 (0.00300939928925),6.40806441307 (0.261796527104),0.7542927742 (0.0141568861613)
0.50086361324 (0.00168470180501),0.24102 (0.346826516095),"SVC(C=1, cache_size=200, class_weight=None, coef0=0.0,
  decision_function_shape=None, degree=3, gamma='auto', kernel='poly',
  max_iter=2000, probability=True, random_state=None, shrinking=True,
  tol=0.001, verbose=False)",0.0599308282155 (0.0101172934348),0.0553472350494 (0.0108646108501),0.0648523264201 (0.00915878010326),0.0672869870789 (0.0113146123582),0.0695703010625 (0.0140071945186),0.0673076489172 (0.00741914985886),0.0672888041469 (0.00470160655786),0.168419822458 (0.253284314126),0.194976982459 (0.239983056787),0.283422138148 (0.196746745067),0.329521034655 (0.17657499564),0.540971187415 (0.118780833181),0.771976581544 (0.0872138644938),0.866306122035 (0.0567588972126),0.0657004371548 (0.0361460739122),0.0755024810897 (0.0310359168326),0.101772805263 (0.0206135544587),0.109520681755 (0.0213032778028),0.123219603839 (0.0248639517112),0.123799402155 (0.0135673121212),0.124869190032 (0.00861946195777),0.119700241089 (0.0410921374372),25.8926386833 (3.36255528884)
